ID товара;наименование;описание;цена;орг %;ccылка на товар на сайте поставщика;ссылки на Фото;размер
;Арт. JM-361 Платье Jumping meters;Материал: 100 % хлопок Бренд: Jumping Meters  ;420.0;15;https://junior-35.ru/plate-jumping-meters-/-art.-jm-361.html;https://junior-35.ru//assets/images/products/8873/prod/qip-shot-screen-3427.jpg https://junior-35.ru//assets/images/products/8873/prod/qip-shot-screen-3428.jpg;"Размер: 2 - Остаток: 2"
;Арт. MB-006 Костюм (2 предмета);Бренд: Multibrand 120 - лонгслив длина 34 см,ширина 29 см,длина рукава 39 см от плеча,штаны длина 70 см,ширина 46 см 130 - лонгслив длина 37 см,ширина 31 см,длина рукава 43 см от плеча,штаны длина 75 см,ширина 47 см 140 - лонгслив длина 38 см,ширина 34 см,длина рукава 46 см от плеча,штаны длина 79 см,ширина 49 см 150 - лонгслив длина 40 см,ширина 35 см,длина рукава 48 см от плеча,штаны длина 84 см,ширина 51 см ;1220.0;15;https://junior-35.ru/kostyum-(2-predmeta)-/-art.-mb-006.html;https://junior-35.ru//assets/images/products/8958/prod/qip-shot-screen-3538.jpg https://junior-35.ru//assets/images/products/8958/prod/qip-shot-screen-3539.jpg;"Размер: 120 - Остаток: 2"
;Арт. MB-003 Костюм (2 предмета);Бренд: Multibrand 120 - лонгслив: длина 27 см, ширина 27 см, длина рукава 38 см  юбка: длина 31 см, полуобхват талии 24 см 130 - лонгслив: длина 30 см, ширина 29 см, длина рукава 40 см  юбка: длина 32 см, полуобхват талии 27 см 140 - лонгслив: длина 32 см, ширина 32 см, длина рукава 43 см  юбка: длина 33 см, полуобхват талии 29 см 150 - лонгслив: длина 33 см, ширина 33 см, длина рукава 44 см  юбка: длина 36 см, полуобхват талии 29 см ;1240.0;15;https://junior-35.ru/kostyum-(2-predmeta)-/-art.-mb-003.html;https://junior-35.ru//assets/images/products/8955/prod/qip-shot-screen-3531.jpg;"Размер: 120 - Остаток: 8;Размер: 130 - Остаток: 2;Размер: 140 - Остаток: 3;Размер: 150 - Остаток: 2"
;Арт. MB-002 Костюм (2 предмета);Бренд: Multibrand 120 - топ длина 29 см,ширина 27 см,штаны длина 68 см,ширина 44 см 130 - топ длина 30 см,ширина 28 см,штаны длина 72 см,ширина 47 см 140 - топ длина 32 см,ширина 30 см,штаны длина 81 см,ширина 48 см 150 - топ длина 33 см,ширина 31 см,штаны длина 82 см,ширина 51 см ;1240.0;15;https://junior-35.ru/kostyum-(2-predmeta)-/-art.-mb-002.html;https://junior-35.ru//assets/images/products/8954/prod/qip-shot-screen-3530.jpg;"Размер: 120 - Остаток: 2;Размер: 130 - Остаток: 1"
;Арт. MB-001 Костюм (2 предмета);Бренд: Multibrand 120 - лонгслив длина 28 см,ширина 29 см,длина рукава 38 см от плеча,штаны длина 70 см,ширина 40 см 130 - лонгслив длина 30 см,ширина 31 см,длина рукава 40 см от плеча,штаны длина 75 см,ширина 45 см 140 - лонгслив длина 32 см,ширина 32 см,длина рукава 43 см от плеча,штаны длина 82 см,ширина 48 см 150 - лонгслив длина 35 см,ширина 34 см,длина рукава 45 см от плеча,штаны длина 86 см,ширина 50 см ;1100.0;15;https://junior-35.ru/kostyum-(2-predmeta)-/-art.-mb-001.html;https://junior-35.ru//assets/images/products/8953/prod/qip-shot-screen-3528.jpg https://junior-35.ru//assets/images/products/8953/prod/qip-shot-screen-3529.jpg;"Размер: 120 - Остаток: 5;Размер: 130 - Остаток: 3;Размер: 140 - Остаток: 2"
;Арт. MB-005 Костюм (3 предмета);Бренд: Multibrand 120 - лонгслив длина 28 см,ширина 42 см,длина рукава от горловины 50 см топ длина 28 см,ширина 33 см юбка длина 30 см,полуобхват талии 24 см 130 - лонгслив длина 30 см,ширина 44 см,длина рукава от горловины 52 см топ длина 30 см,ширина 34 см юбка длина 31 см,полуобхват талии 25 см 140 - лонгслив длина 31 см,ширина 46 см,длина рукава от горловины 55 см топ длина 31 см,ширина 35 см юбка длина 34 см,полуобхват талии 26 см 150 - лонгслив длина 33 см,ширина 49 см,длина рукава от горловины 62 см топ длина 32 см,ширина 36 см юбка длина 35 см,полуобхват талии 27 см ;1280.0;15;https://junior-35.ru/kostyum-(3-predmeta)-/-art.-mb-005.html;https://junior-35.ru//assets/images/products/8957/prod/qip-shot-screen-3536.jpg https://junior-35.ru//assets/images/products/8957/prod/qip-shot-screen-3537.jpg;"Размер: 120 - Остаток: 1"
;Арт. MB-007 Костюм (3 предмета);Бренд: Multibrand 120 - лонгслив: длина спереди 21 см, длина сзади 31 см, ширина 33 см, длина рукава 37 см  топ: длина 30 см, ширина 29 см  штаны: длина 69 см, ширина 40 см 130 - лонгслив: длина спереди 23 см, длина сзади 34 см, ширина 40 см, длина рукава 38 см  топ: длина 31 см, ширина 30 см  штаны: длина 74 см, ширина 43 см 140 - лонгслив: длина спереди 24 см, длина сзади 35 см, ширина 42 см, длина рукава 41 см  топ: длина 31 см, ширина 30 см  штаны: длина 77 см, ширина 44 см 150 - лонгслив: длина спереди 25 см, длина сзади 36 см, ширина 44 см, длина рукава 42 см  топ: длина 35 см, ширина 34 см  штаны: длина 83 см, ширина 45 см ;1390.0;15;https://junior-35.ru/kostyum-(3-predmeta)-/-art.-mb-007.html;https://junior-35.ru//assets/images/products/8959/prod/qip-shot-screen-3540.jpg https://junior-35.ru//assets/images/products/8959/prod/qip-shot-screen-3541.jpg;"Размер: 120 - Остаток: 3"
;Арт. JM-377 Платье Jumping meters;Материал: 100 % хлопок Бренд: Jumping Meters  ;510.0;15;https://junior-35.ru/plate-jumping-meters-/-art.-jm-377.html;https://junior-35.ru//assets/images/products/8980/prod/qip-shot-screen-3603.jpg https://junior-35.ru//assets/images/products/8980/prod/qip-shot-screen-3604.jpg;"Размер: 2 - Остаток: 1"
;Арт. LM-2542 Свитшот Little Maven;Материал: 100 % хлопок Бренд: Little Maven 2 года -  длина 38 см, ширина 31 см, длина рукава от горловины 34 см 3 года -  длина 40 см, ширина 32 см, длина рукава от горловины 37см 4 года - длина 42 см, ширина 34 см, длина рукава от горловины 41 см 5 лет -  длина 44 см, ширина 35 см, длина рукава от горловины 44 см 6 лет -  длина 46 см, ширина 36 см, длина рукава от горловины 48 см 7 лет -  длина 48 см, ширина 37 см, длина рукава от горловины 52 см ;420.0;15;https://junior-35.ru/svitshot-little-maven-/-art.-lm-2542.html;https://junior-35.ru//assets/images/products/9037/prod/qip-shot-screen-3648.jpg https://junior-35.ru//assets/images/products/9037/prod/qip-shot-screen-3649.jpg https://junior-35.ru//assets/images/products/9037/prod/qip-shot-screen-3650.jpg https://junior-35.ru//assets/images/products/9037/prod/qip-shot-screen-3651.jpg;"Размер: 2 - Остаток: 3"
;Арт. LM-2540 Платье Little Maven;Материал: 100 % хлопок Бренд: Little Maven 2 года - длина 47 см, ширина 30 см, длина рукава 28 см 3 года - длина 51 см, ширина 33 см, длина рукава 30 см 4 года - длина 55 см, ширина 33 см, длина рукава 33 см 5 лет - длина 58 см, ширина 35 см, длина рукава 36 см 6 лет - длина 64 см, ширина 36 см, длина рукава 41 см 7 лет - длина 67 см, ширина 38 см, длина рукава 43 см ;490.0;15;https://junior-35.ru/plate-little-maven-/-art.-lm-2540.html;https://junior-35.ru//assets/images/products/9035/prod/qip-shot-screen-3626.jpg https://junior-35.ru//assets/images/products/9035/prod/qip-shot-screen-3627.jpg;"Размер: 2 - Остаток: 1"
