ID товара;наименование;описание;цена;орг %;ccылка на товар на сайте поставщика;ссылки на Фото;размер
;Арт. CC-008 ;Материал: 100% полиэстер Бренд: Cool Club Страна бренда: Польша Хотите одеть свою малышку красиво и тепло? Тогда идеальным решением для вас станет этот комбинезон, который выполнен в броской цветовой гамме. В комплекте варежки с изысканным декором в виде бантиков, которые добавляют комплекту большего очарования. Капюшон обит мехом, а потому ребенок всегда сможет защититься от промозглого ветра. ;1 440;15;https://junior35.ru/catalog/cool_club/zimniy_kombinezon_cool_club_art_cc008;https://junior35.ru https://junior35.ru https://junior35.ru;"Размер: 86 - Остаток: 3"
;Арт. CC-007 ;Материал: 100% полиэстер Бренд: Cool Club Страна бренда: Польша Такая милая и забавная модель идеально подходит для активных игр на воздухе и времяпрепровождения на природе. Принт в виде рожицы мышки точно понравится каждому малышу. Изделие выполнено из полиэстера, который отличается своей износостойкостью. ;1 440;15;https://junior35.ru/catalog/cool_club/kombinezon_cool_club__art_cc007;https://junior35.ru https://junior35.ru https://junior35.ru;"Размер: 92 - Остаток: 2;Размер: 98 - Остаток: 2"
;Арт. CC-004 ;Материал: 100% полиэстер Бренд: Cool Club Страна бренда: Польша Стильный и привлекательный комбинезон, выполненный в розово-малиновой гамме, точно понравится каждой маленькой моднице. Лаконичный дизайн подчеркнет утонченный вкус. Модель выполнена из надежной и практичной ткани – полиэстера и флиса, которые в сочетании обеспечивают непревзойденный комфорт. Комбинезон из коллекции Pro Range. Мембрана: ВОДОНЕПРОНИЦАЕМОСТЬ: 8000 ВОЗДУХОПРОНИЦАЕМОСТЬ: 3000 Наполнитель - 100% полиэстер. Внутри ( зак исключением рукавов и ног) флисовая подкладка. Карманы, светоотражающие элементы, съемные штрипки, основные швы проклеены. ;1 590;15;https://junior35.ru/catalog/cool_club/zimniy_kombinezon_cool_club_art_cc004;https://junior35.ru https://junior35.ru;"Размер: 80 - Остаток: 2"
;Арт. BN-047 ;Материал: 95 % хлопок, 5% эластэн Бренд: Boinc Страна бренда: Турция  ;205;15;https://junior35.ru/catalog/boinc/futbolka_boinc_art_bn047;https://junior35.ru;"Размер: 86 - Остаток: 3"
;Арт. BN-044 ;Материал: 95 % хлопок, 5% эластэн Бренд: Boinc Страна бренда: Турция  ;185;15;https://junior35.ru/catalog/boinc/futbolka_boinc_art_bn044;https://junior35.ru https://junior35.ru;"Размер: 92 - Остаток: 1"
;Арт. K-094 ;Материал: Велсофт Бренд: Kigurumi длина от плеча до низа 145 см, ширина 50* 2 ;620;15;https://junior35.ru/catalog/Kigurumi/pizhama__kigurumi_vzroslaya_art_k094;https://junior35.ru;"Размер: Единый размер ( рост 165-175) - Остаток: 28"
;Арт. K-090 ;Материал: Велсофт Бренд: Kigurumi  ;620;15;https://junior35.ru/catalog/Kigurumi/pizhama__kigurumi_vzroslaya__art_k090;https://junior35.ru https://junior35.ru https://junior35.ru;"Размер: L - Остаток: 1"
;Арт. K-088 ;Материал: Велсофт Бренд: Kigurumi  ;620;15;https://junior35.ru/catalog/Kigurumi/pizhama__kigurumi_vzroslaya_art_k088;https://junior35.ru;"Размер: M - Остаток: 4"
;Арт. K-072 ;Материал: Велсофт Бренд: Kigurumi  ;620;15;https://junior35.ru/catalog/Kigurumi/pizhama__kigurumi_vzroslaya_art_k072;https://junior35.ru https://junior35.ru https://junior35.ru;"Размер: XL - Остаток: 1"
;Арт. K-069 ;Материал: Велсофт Бренд: Kigurumi  ;620;15;https://junior35.ru/catalog/Kigurumi/pizhama__kigurumi_vzroslaya__art_k069;https://junior35.ru;"Размер: M - Остаток: 2;Размер: L - Остаток: 2"
;Арт. K-065 ;Материал: Велсофт Бренд: Kigurumi  ;620;15;https://junior35.ru/catalog/Kigurumi/pizhama__kigurumi_vzroslaya__art_k065;https://junior35.ru;"Размер: L - Остаток: 1;Размер: XL - Остаток: 1"
;Арт. K-063 ;Материал: Велсофт Бренд: Kigurumi  ;620;15;https://junior35.ru/catalog/Kigurumi/pizhama__kigurumi_art_k063;https://junior35.ru;"Размер: L - Остаток: 1;Размер: XL - Остаток: 1"
;Арт. K-060 ;Материал: Велсофт Бренд: Kigurumi  ;620;15;https://junior35.ru/catalog/Kigurumi/pizhama__kigurumi_vzroslaya__art_k060;https://junior35.ru;"Размер: L - Остаток: 1"
;Арт. K-057 ;Материал: Велсофт Бренд: Kigurumi  ;620;15;https://junior35.ru/catalog/Kigurumi/pizhama_kigurumi_rozovyy_stich_vzr__art_k057;https://junior35.ru;"Размер: M - Остаток: 5;Размер: L - Остаток: 1"
;Арт. K-048 ;Материал: Велсофт Бренд: Kigurumi  ;620;15;https://junior35.ru/catalog/Kigurumi/pizhama_kigurumi_korzhik_vzr__art_k048;https://junior35.ru;"Размер: S - Остаток: 3;Размер: M - Остаток: 3;Размер: L - Остаток: 2"
;Арт. K-047 ;Материал: Велсофт Бренд: Kigurumi  ;620;15;https://junior35.ru/catalog/Kigurumi/pizhama_kigurumi_belyy_edinorog_vzr__art_k047;https://junior35.ru;"Размер: M - Остаток: 1"
;Арт. K-044 ;Материал: Велсофт Бренд: Kigurumi  ;620;15;https://junior35.ru/catalog/Kigurumi/pizhama_kigurumi_rozovyy_edinorog_vzr__art_k044;https://junior35.ru;"Размер: M - Остаток: 1;Размер: L - Остаток: 2"
;Арт. K-040 ;Материал: Велсофт Бренд: Kigurumi  ;620;15;https://junior35.ru/catalog/Kigurumi/pizhama_kigurumi_oranzhevyy_edinorog_vzr__art_k040;https://junior35.ru;"Размер: M - Остаток: 2;Размер: L - Остаток: 2"
;Арт. K-038 ;Материал: Велсофт Бренд: Kigurumi  ;620;15;https://junior35.ru/catalog/Kigurumi/pizhama_kigurumi_sirenevyy_edinorog_vzr__art_k038;https://junior35.ru;"Размер: M - Остаток: 1"
;Арт. LM-763 ;Материал: 100% хлопок Бренд: Little Maven Страна бренда: США  ;260;15;https://junior35.ru/catalog/littlemaven/plate_little_maven_art_lm763;https://junior35.ru;"Размер: 18 мес - Остаток: 5;Размер: 2 - Остаток: 4"
;Арт. SH-045 ;Материал: 100% хлопок Бренд: Shishco Страна бренда: Узбекистан  ;230;15;https://junior35.ru/catalog/shishco/shtany_sportivnye_shishco_art_sh045;https://junior35.ru https://junior35.ru;"Размер: 1 г - Остаток: 1"
;Арт. SH-044 ;Материал: 100% хлопок Бренд: Shishco Страна бренда: Узбекистан  ;230;15;https://junior35.ru/catalog/shishco/shtany_sportivnye_shishco_art_sh044;https://junior35.ru;"Размер: 1 г - Остаток: 1"
;Арт. MW-1250 ;Материал: 100 % хлопок Бренд: Malwee  ;230;15;https://junior35.ru/losinyi-malwee-/-art.-mw-1250.html;https://junior35.ru;"Размер: 7 - Остаток: 3"
;Арт. LM-870 ;Материал: 100 % хлопок Бренд: Little Maven Страна бренда: США  ;430;15;https://junior35.ru/catalog/littlemaven/kostyum_tunika_losiny_little_maven__art_lm870;https://junior35.ru;"Размер: 2 - Остаток: 9"
;Арт. SH-054 ;Материал: 100% хлопок Бренд: Shishco Страна бренда: Узбекистан  ;220;15;https://junior35.ru/catalog/shishco/shtany_shishco_art_sh054;https://junior35.ru;"Размер: 2 г - Остаток: 3"
;Арт. SH-052 ;Материал: 100% хлопок Бренд: Shishco Страна бренда: Узбекистан  ;220;15;https://junior35.ru/catalog/shishco/shtany_shishco_art_sh052;https://junior35.ru;"Размер: 2 - Остаток: 2"
;Арт. LM-770 ;Материал: 100 % хлопок Бренд: Little Maven Страна бренда: США  ;230;15;https://junior35.ru/catalog/littlemaven/futbolka_little_maven_art_lm770;https://junior35.ru;"Размер: 18 мес - Остаток: 6"
;Арт. MQ-022 ;Материал: Бренд: MQ Collection Страна бренда: Китай  ;830;15;https://junior35.ru/catalog/dress/plate_mq_collection__art_mq022;https://junior35.ru;"Размер: 100 см - Остаток: 2"
;Арт. MQ-023 ;Материал: Бренд: MQ Collection Страна бренда: Китай  ;830;15;https://junior35.ru/catalog/dress/plate_mq_collection_art_mq023;https://junior35.ru;"Размер: 100 см - Остаток: 1;Размер: 110 см - Остаток: 1"
;Арт. LM-1518 ;Материал: 100 % хлопок Бренд: Little Maven Страна бренда: США  ;380;15;https://junior35.ru/catalog/littlemaven/plate__little_maven_art_lm1518;https://junior35.ru;"Размер: 2 - Остаток: 2"
;Арт. LM-1516 ;Материал: 100 % хлопок Бренд: Little Maven Страна бренда: США Платье на 2 года,длина 43 см,ширина 28 см Платье на 3 года,длина 46 см,ширина 30 см Платье на 4 года,длина 50 см,ширина 31 см Платье на 5 лет,длина 55 см,ширина 33 см Платье на 6 лет,длина 60 см,ширина 34 см Платье на 7 лет,длина 63 см,ширина 36 см ;380;15;https://junior35.ru/catalog/littlemaven/plate__little_maven_art_lm1516;https://junior35.ru;"Размер: 2 - Остаток: 2;Размер: 4 - Остаток: 1;Размер: 5 - Остаток: 3;Размер: 6 - Остаток: 6;Размер: 7 - Остаток: 8"
;Арт. SH-056 ;Материал: 100% хлопок Бренд: Shishco Страна бренда: Узбекистан  ;220;15;https://junior35.ru/catalog/shishco/shtany_shishco_art_sh056;https://junior35.ru;"Размер: 2 г - Остаток: 1"
;Арт. LM-1514 ;Материал: 100 % хлопок Бренд: Little Maven Страна бренда: США  ;295;15;https://junior35.ru/catalog/littlemaven/yubka__little_maven_art_lm1514;https://junior35.ru;"Размер: 2 - Остаток: 1"
;Арт. MW-1187 ;Материал: 100 % хлопок Бренд: Malwee  ;450;15;https://junior35.ru/catalog/jumpingbeans/kostyum_malwee_art_mw1187;https://junior35.ru;"Размер: 7 л - Остаток: 3"
;Арт. MQ-025 ;Материал: Бренд: MQ Collection Страна бренда: Китай  ;830;15;https://junior35.ru/catalog/dress/plate_mq_collection_art_mq025;https://junior35.ru;"Размер: 100 см - Остаток: 1"
;Арт. MQ-026 ;Материал: Бренд: MQ Collection Страна бренда: Китай  ;830;15;https://junior35.ru/catalog/dress/plate_mq_collection_art_mq026;https://junior35.ru;"Размер: 110 - Остаток: 1"
;Арт. LM-1519 ;Материал: 100 % хлопок Бренд: Little Maven Страна бренда: США 2 года- длина 41 см, ширина 26 см 3 года- длина 46 см, ширина 27 см 4 года- длина 50 см, ширина 28 см 5 лет- длина 54 см, ширина 29 см 6 лет- длина 57 см, ширина 31 см 7 лет- длина 61 см, ширина 32 см ;380;15;https://junior35.ru/catalog/littlemaven/plate__little_maven_art_lm1519;https://junior35.ru;"Размер: 2 - Остаток: 3"
;Арт. MW-1391 ;Материал: 100 % хлопок Бренд: Malwee Платье на 2 года,длина 42 см,ширина 30 см Платье на 3 года,длина 46 см,ширина 31 см Платье на 4 года,длина 50 см,ширина 32 см Платье на 5 лет,длина 53 см,ширина 33 см Платье на 6 лет,длина 57 см,ширина 35 см Платье на 7 лет,длина 60 см,ширина 36 см ;310;15;https://junior35.ru/catalog/jumpingbeans/plate_malwee_art_mw1391;https://junior35.ru;"Размер: 3 - Остаток: 1;Размер: 6 - Остаток: 1"
;Арт. LM-1438 ;Материал: 100 % хлопок Бренд: Little Maven Страна бренда: США Платье на 2 года,длина 41 см,ширина 28 см Платье на 3 года,длина 45 см,ширина 29 см Платье на 4 года,длина 49 см,ширина 30 см Платье на 5 лет,длина 53 см,ширина 31 см Платье на 6 лет,длина 57 см,ширина 32 см Платье на 7 лет,длина 61 см,ширина 33 см ;330;15;https://junior35.ru/catalog/littlemaven/plate__little_maven_art_lm1438;https://junior35.ru;"Размер: 4 - Остаток: 1"
;Арт. LM-1245 ;Материал: 100 % хлопок Бренд: Little Maven Страна бренда: США  ;365;15;https://junior35.ru/catalog/littlemaven/sarafan_velyurovyy_little_maven__art_lm1245;https://junior35.ru;"Размер: 2 - Остаток: 1"
;Арт. MW-1393 ;Материал: 100 % хлопок Бренд: Malwee Бриджи на 2 года,длина 34 см,ширина 31 см Бриджи на 3 года,длина 36 см,ширина 32 см Бриджи на 4 года,длина 39 см,ширина  33 см Бриджи на 5 лет,длина 41 см,ширина 34 см Бриджи на 6 лет,длина 43 см,ширина 36 см Бриджи на 7 лет,длина 46 см,ширина 37 см ;295;15;https://junior35.ru/catalog/jumpingbeans/bridzhi_malwee__art_mw1393;https://junior35.ru;"Размер: 2 - Остаток: 4;Размер: 4 - Остаток: 5;Размер: 5 - Остаток: 3;Размер: 6 - Остаток: 9;Размер: 7 - Остаток: 5"
;Арт. JB-669 ;Материал: 100 % хлопок Бренд: Jumping Beans Страна бренда: США Косюм на 2 года, футболка длина 35 см,ширина 29 см,шорты  длина 21 см,ширина 31 см Костюм на 3 года,футболка длина 36 см,ширина 30 см,шорты длина 23 см,ширина 33 см Костюм на 4 года,футболка длина 37 см,ширина 31 см,шорты длина 25 см,ширина 35 см Костюм на 5 лет,футболка длина 39 см,ширина 32 см,шорты длина 27 см,ширина 36 см Костюм на 6 лет,футболка длина 41 см,ширина 33 см,шорты длина 29 см,ширина 37 см Костюм на 7 лет,футболка длина 43 см,ширина 34 см,шорты длина 30 см,ширина 38 см ;470;15;https://junior35.ru/catalog/jumpingbeans/kostyum_jumping_beans_art_jb669;https://junior35.ru;"Размер: 4 - Остаток: 1;Размер: 5 - Остаток: 1;Размер: 6 - Остаток: 2;Размер: 7 - Остаток: 2"
;Арт. CR-179 ;Материал: 100% хлопок Бренд: Carters Костюм на 6 месяцев,кофта длина 31 см,ширина 30 см,длина рукава 25 см,штаны длина 37 см,ширина 23 см,боди длина 42 см,ширина 22 см Костюм на 9 месяцев,кофта длина 32 см,ширина 32 см,длина рукава 26 см,штаны длина 39 см,ширина 24 см,боди длина 43 см,ширина 23см Костюм на 12 месяцев,кофта длина 33 см,ширина 33 см,длина рукава 27 см,штаны длина 43 см,ширина 25 см,боди длина 44 см,ширина 24 см Костюм на 18 месяцев,кофта длина 34 см,ширина 34 см,длина рукава 30 см,штаны длина 46 см,ширина 26 см,боди длина 45 см,ширина 25 см Костюм на 24 месяцев,кофта длина 36 см,ширина 36 см,длина рукава 32 см,штаны длина 49 см,ширина 27 см,боди длина 46 см,ширина 26 см ;650;15;https://junior35.ru/catalog/carters/kostyum_carters__art_cr179;https://junior35.ru;"Размер: 6 мес - Остаток: 1"
;Арт. BR-001 ;Материал: 95 % хлопок, 5% эластен Бренд: Breeze Страна бренда: Турция  ;460;15;https://junior35.ru/catalog/breeze/plate_breeze_art_br001;https://junior35.ru;"Размер: 92 см - Остаток: 4"
;Арт. BR-004 ;Материал: 95 % хлопок, 5% эластен Бренд: Breeze Страна бренда: Турция  ;430;15;https://junior35.ru/catalog/breeze/plate_breeze_art_br004;https://junior35.ru;"Размер: 2 - Остаток: 2;Размер: 3 - Остаток: 3"
;Арт. PH-0014 ;Бренд: Phibee Outdoor Страна бренда: Китай Температурный режим: до -30 градусов. Ткань дышащая мембрана не продуваемая, непромокаемая, наполнитель – полиэфирное волокно (Полифилл 290 г.) Прочная износостойкая ткань Taslon с покрытием Teflon от DuPont. Легкая, плотная - способствует повышенному воздухообмену. Ткань устойчива к разрывам и протиранию в местах естественных сгибов. При этом ткань обладает водоотталкивающими 5000 мм. и ветрозащитными свойствами.  - Капюшон с регулировкой + отстегивается  - Карманы проклеенные для избежания попадания снега и влаги. Есть карман для SKI-PASS, есть внутренние карманы и светоотражатели. - Ветро и снегозащитная юбка у куртки. - Эластичные манжеты на рукавах. - Высокий воротничок на флисовой подкладке сохраняет тепло шеи. - Внешний клапан, закрывающий молнию-застежку, предотвращает попадание холодного воздуха, воды и снега. - Штанишки высокие, на регулируемых лямках. Внизу с внутренней стороны имеется Kukou - двойной слой ткани на резинке, для предотвращения попадания снега. ;3 500;15;https://junior35.ru/catalog/phibee_outdoor/kostyum_zimniy_phibee_outdoor_art_ph0014;https://junior35.ru https://junior35.ru https://junior35.ru;"Размер: 110 - Остаток: 1;Размер: 116 - Остаток: 1;Размер: 116/122 - Остаток: 1;Размер: 122/128 - Остаток: 1"
;Арт. PH-0019 ;Бренд: Phibee Outdoor Страна бренда: Китай Температурный режим: до -30 градусов. Ткань дышащая мембрана не продуваемая, непромокаемая, наполнитель – полиэфирное волокно (Полифилл 290 г.) Прочная износостойкая ткань Taslon с покрытием Teflon от DuPont. Легкая, плотная - способствует повышенному воздухообмену. Ткань устойчива к разрывам и протиранию в местах естественных сгибов. При этом ткань обладает водоотталкивающими 5000 мм. и ветрозащитными свойствами.  - Капюшон с регулировкой + отстегивается  - Карманы проклеенные для избежания попадания снега и влаги. Есть карман для SKI-PASS, есть внутренние карманы и светоотражатели. - Ветро и снегозащитная юбка у куртки. - Эластичные манжеты на рукавах. - Высокий воротничок на флисовой подкладке сохраняет тепло шеи. - Внешний клапан, закрывающий молнию-застежку, предотвращает попадание холодного воздуха, воды и снега. - Штанишки высокие, на регулируемых лямках. Внизу с внутренней стороны имеется Kukou - двойной слой ткани на резинке, для предотвращения попадания снега. ;3 500;15;https://junior35.ru/catalog/phibee_outdoor/kostyum_zimniy_phibee_outdoor_art_ph0019;https://junior35.ru https://junior35.ru https://junior35.ru;"Размер: 110 - Остаток: 1;Размер: 122/128 - Остаток: 1"
;Арт. PH-0020 ;Бренд: Phibee Outdoor Страна бренда: Китай Температурный режим: до -30 градусов. Ткань дышащая мембрана не продуваемая, непромокаемая, наполнитель – полиэфирное волокно (Полифилл 290 г.) Прочная износостойкая ткань Taslon с покрытием Teflon от DuPont. Легкая, плотная - способствует повышенному воздухообмену. Ткань устойчива к разрывам и протиранию в местах естественных сгибов. При этом ткань обладает водоотталкивающими 5000 мм. и ветрозащитными свойствами.  - Капюшон с регулировкой + отстегивается  - Карманы проклеенные для избежания попадания снега и влаги. Есть карман для SKI-PASS, есть внутренние карманы и светоотражатели. - Ветро и снегозащитная юбка у куртки. - Эластичные манжеты на рукавах. - Высокий воротничок на флисовой подкладке сохраняет тепло шеи. - Внешний клапан, закрывающий молнию-застежку, предотвращает попадание холодного воздуха, воды и снега. - Штанишки высокие, на регулируемых лямках. Внизу с внутренней стороны имеется Kukou - двойной слой ткани на резинке, для предотвращения попадания снега. ;3 500;15;https://junior35.ru/catalog/phibee_outdoor/kostyum_zimniy_phibee_outdoor_art_ph0020;https://junior35.ru https://junior35.ru https://junior35.ru https://junior35.ru https://junior35.ru;"Размер: 110 - Остаток: 1;Размер: 116/122 - Остаток: 1;Размер: 122/128 - Остаток: 1"
;Арт. LM-1062 ;Материал: 100 % хлопок Бренд: Little Maven Страна бренда: США  ;260;15;https://junior35.ru/catalog/littlemaven/plate_little_maven_art_lm1062;https://junior35.ru;"Размер: 2 - Остаток: 5"
;Арт. LM-1063 ;Материал: 100 % хлопок Бренд: Little Maven Страна бренда: США  ;290;15;https://junior35.ru/catalog/littlemaven/plate_little_maven_art_lm1063;https://junior35.ru;"Размер: 2 - Остаток: 5"
;Арт. PH-0026 ;Бренд: Phibee Outdoor Страна бренда: Китай Температурный режим: до -30 градусов. Ткань дышащая мембрана не продуваемая, непромокаемая, наполнитель – полиэфирное волокно (Полифилл 290 г.) Прочная износостойкая ткань Taslon с покрытием Teflon от DuPont. Легкая, плотная - способствует повышенному воздухообмену. Ткань устойчива к разрывам и протиранию в местах естественных сгибов. При этом ткань обладает водоотталкивающими 5000 мм. и ветрозащитными свойствами.  - Капюшон с регулировкой + отстегивается  - Карманы проклеенные для избежания попадания снега и влаги. Есть карман для SKI-PASS, есть внутренние карманы и светоотражатели. - Ветро и снегозащитная юбка у куртки. - Эластичные манжеты на рукавах. - Высокий воротничок на флисовой подкладке сохраняет тепло шеи. - Внешний клапан, закрывающий молнию-застежку, предотвращает попадание холодного воздуха, воды и снега. - Штанишки высокие, на регулируемых лямках. Внизу с внутренней стороны имеется Kukou - двойной слой ткани на резинке, для предотвращения попадания снега. ;3 500;15;https://junior35.ru/catalog/phibee_outdoor/kostyum_zimniy_phibee_outdoor_art_ph0026;https://junior35.ru https://junior35.ru https://junior35.ru;"Размер: 110 - Остаток: 1"
;Арт. JB-898 ;Бренд: Jumping Beans Страна бренда: США Ветровка на 3 года,длина 46 см,ширина 34 см,длина рукава 37 см Ветровка на 7 лет,длина 55 см,ширина 43 см,длина рукава 46 см ;600;15;https://junior35.ru/catalog/jumpingbeans/_vetrovka_na_trikotazhnoy_podkladke_jumping_beans__art_jb898;https://junior35.ru;"Размер: 2 - Остаток: 1;Размер: 3 - Остаток: 1;Размер: 4 - Остаток: 1;Размер: 5 - Остаток: 1;Размер: 6 - Остаток: 1"
;Арт. PH-0028 ;Бренд: Phibee Outdoor Страна бренда: Китай Температурный режим: до -30 градусов. Ткань дышащая мембрана не продуваемая, непромокаемая, наполнитель – полиэфирное волокно (Полифилл 290 г.) Прочная износостойкая ткань Taslon с покрытием Teflon от DuPont. Легкая, плотная - способствует повышенному воздухообмену. Ткань устойчива к разрывам и протиранию в местах естественных сгибов. При этом ткань обладает водоотталкивающими 5000 мм. и ветрозащитными свойствами.  - Капюшон с регулировкой + отстегивается  - Карманы проклеенные для избежания попадания снега и влаги. Есть карман для SKI-PASS, есть внутренние карманы и светоотражатели. - Ветро и снегозащитная юбка у куртки. - Эластичные манжеты на рукавах. - Высокий воротничок на флисовой подкладке сохраняет тепло шеи. - Внешний клапан, закрывающий молнию-застежку, предотвращает попадание холодного воздуха, воды и снега. - Штанишки высокие, на регулируемых лямках. Внизу с внутренней стороны имеется Kukou - двойной слой ткани на резинке, для предотвращения попадания снега. ;3 500;15;https://junior35.ru/catalog/phibee_outdoor/kostyum_zimniy_phibee_outdoor_art_ph0028;https://junior35.ru https://junior35.ru https://junior35.ru https://junior35.ru https://junior35.ru https://junior35.ru https://junior35.ru;"Размер: 110 - Остаток: 1;Размер: 116 - Остаток: 1;Размер: 116/122 - Остаток: 1;Размер: 122/128 - Остаток: 1"
;Арт. PH-0033 ;Бренд: Phibee Outdoor Страна бренда: Китай Температурный режим: до -30 градусов. Ткань дышащая мембрана не продуваемая, непромокаемая, наполнитель – полиэфирное волокно (Полифилл 290 г.) Прочная износостойкая ткань Taslon с покрытием Teflon от DuPont. Легкая, плотная - способствует повышенному воздухообмену. Ткань устойчива к разрывам и протиранию в местах естественных сгибов. При этом ткань обладает водоотталкивающими 5000 мм. и ветрозащитными свойствами.  - Капюшон с регулировкой + отстегивается  - Карманы проклеенные для избежания попадания снега и влаги. Есть карман для SKI-PASS, есть внутренние карманы и светоотражатели. - Ветро и снегозащитная юбка у куртки. - Эластичные манжеты на рукавах. - Высокий воротничок на флисовой подкладке сохраняет тепло шеи. - Внешний клапан, закрывающий молнию-застежку, предотвращает попадание холодного воздуха, воды и снега. - Штанишки высокие, на регулируемых лямках. Внизу с внутренней стороны имеется Kukou - двойной слой ткани на резинке, для предотвращения попадания снега. ;3 500;15;https://junior35.ru/catalog/phibee_outdoor/kostyum_zimniy_phibee_outdoor_art_ph0033;https://junior35.ru https://junior35.ru https://junior35.ru;"Размер: 110 - Остаток: 1;Размер: 116/122 - Остаток: 1;Размер: 122/128 - Остаток: 1"
