ID товара;наименование;описание;цена;орг %;ccылка на товар на сайте поставщика;ссылки на Фото;размер
;Арт. MW-1293 Шорты Malwee;Материал: 100 % хлопок Бренд: Malwee Шорты на 2 года,длина 27 см,ширина 32 см Шорты на 3 года,длина 29 см,ширина 33 см Шорты на 4 года,длина 31 см,ширина 34 см Шорты на 5 лет,длина 33 см,ширина 36 см Шорты на 6 лет,длина 34 см,ширина 37 см Шорты на 7 лет,длина 37 см,ширина 38 см ;280;15;https://junior35.ru/catalog/jumpingbeans/shorty__malwee_art_mw1293;https://junior35.ru/assets/images/products/3330/prod/46.jpg;"Размер: 5 - Остаток: 1"
;Арт. LM-1500 Костюм Little Maven;Материал: 100 % хлопок Бренд: Little Maven Страна бренда: США Костюм на 2 года,футболка длина 37 см,ширина 30 см,шорты длина 31 см,ширина 30 см Костюм на 3 года,футболка длина 39 см,ширина 32 см,шорты длина 32 см,ширина 32 см Костюм на 4 года,футболка длина 43 см,ширина 34 см,шорты длина 33 см,ширина 33 см Костюм на 5 лет,футболка длина 45 см,ширина 35 см,шорты длина 34 см,ширина 36 см Костюм на 6 лет,футболка длина 48 см,ширина 37 см,шорты длина 35 см,ширина 37 см Костюм на 7 лет,футболка длина 52 см,ширина 38 см,шорты длина 36 см,ширина 38 см ;420;15;https://junior35.ru/catalog/littlemaven/kostyum__little_maven_art_lm1500;https://junior35.ru/assets/images/products/3585/prod/210.jpg;"Размер: 2 - Остаток: 1;Размер: 7 - Остаток: 1"
;Арт. LM-1499 Костюм Little Maven;Материал: 100 % хлопок Бренд: Little Maven Страна бренда: США Костюм на 2 года,футболка длина 36 см,ширина 34 см,шорты длина 28 см,ширина 30 см Костюм на 3 года,футболка длина 38 см,ширина 35 см,шорты длина 30 см,ширина 34 см Костюм на 4 года,футболка длина 42 см,ширина 37 см,шорты длина 31 см,ширина 35 см Костюм на 5 лет,футболка длина 45 см,ширина 38 см,шорты длина 32 см,ширина 36 см Костюм на 6 лет,футболка длина 47 см,ширина 39 см,шорты длина 33 см,ширина 37 см Костюм на 7 лет,футболка длина 50 см,ширина 40 см,шорты длина 34 см,ширина 38 см ;360;15;https://junior35.ru/catalog/littlemaven/kostyum__little_maven__art_lm1499;https://junior35.ru/assets/images/products/3584/prod/211.jpg;"Размер: 6 - Остаток: 8;Размер: 7 - Остаток: 10"
;Арт. LM-764 Костюм Little Maven;Материал: 100% хлопок Бренд: Little Maven Страна бренда: США  ;350;15;https://junior35.ru/catalog/littlemaven/kostyum_little_maven__art_lm764;https://junior35.ru/assets/images/products/1538/prod/1.jpg;"Размер: 18 мес - Остаток: 2"
;Арт. SH-044 Штаны спортивные Shishco;Материал: 100% хлопок Бренд: Shishco Страна бренда: Узбекистан  ;230;15;https://junior35.ru/catalog/shishco/shtany_sportivnye_shishco_art_sh044;https://junior35.ru/assets/images/products/2567/prod/11.jpg;"Размер: 1 г - Остаток: 1"
;Арт. SH-043 Штаны спортивные Shishco;Материал: 100% хлопок Бренд: Shishco Страна бренда: Узбекистан  ;230;15;https://junior35.ru/catalog/shishco/shtany_sportivnye_shishco_art_sh043;https://junior35.ru/assets/images/products/2566/prod/3.jpg;"Размер: 2 г - Остаток: 1"
;Арт. LM-1503 Костюм Little Maven;Материал: 100 % хлопок Бренд: Little Maven Страна бренда: США Костюм на 2 года,футболка длина 38 см,ширина 32 см,шорты длина 26 см,ширина 32 см Костюм на 3 года,футболка длина 41 см,ширина 33 см,шорты длина 28 см,ширина 34 см Костюм на 4 года,футболка длина 44 см,ширина 34 см,шорты длина 30 см,ширина 35 см Костюм на 5 лет,футболка длина 46 см,ширина 35 см,шорты длина 31 см,ширина 37 см Костюм на 6 лет,футболка длина 49 см,ширина 36 см,шорты длина 33 см,ширина 38 см Костюм на 7 лет,футболка длина 52 см,ширина 38 см,шорты длина 34 см,ширина 39 см ;420;15;https://junior35.ru/catalog/littlemaven/kostyum__little_maven_art_lm1503;https://junior35.ru/assets/images/products/3588/prod/209.jpg;"Размер: 2 - Остаток: 4;Размер: 3 - Остаток: 8;Размер: 4 - Остаток: 7"
;Арт. MW-1320 Костюм Malwee;Материал: 100 % хлопок Бренд: Malwee  ;390;15;https://junior35.ru/catalog/jumpingbeans/kostyum_malwee_art_mw1320;https://junior35.ru/assets/images/products/3357/prod/37.jpg;"Размер: 2 - Остаток: 10;Размер: 3 - Остаток: 11"
;Арт. JB-970 Костюм Jumping Beans;Материал: 100 % хлопок Бренд: Jumping Beans Страна бренда: США  ;450;15;https://junior35.ru/catalog/jumpingbeans/kostyum__jumping_beans_art_jb970;https://junior35.ru/assets/images/products/2341/prod/39.jpg;"Размер: 2 г - Остаток: 6"
;Арт. PH-008 Костюм зимний Phibee Outdoor;Бренд: Phibee Outdoor Страна бренда: Китай емпературный режим: до -30 градусов. Ткань дышащая мембрана не продуваемая, непромокаемая, наполнитель – полиэфирное волокно (Полифилл 290 г.) Прочная износостойкая ткань Taslon с покрытием Teflon от DuPont. Легкая, плотная - способствует повышенному воздухообмену. Ткань устойчива к разрывам и протиранию в местах естественных сгибов. При этом ткань обладает водоотталкивающими 5000 мм. и ветрозащитными свойствами.  - Капюшон с регулировкой + отстегивается  - Карманы проклеенные для избежания попадания снега и влаги. Есть карман для SKI-PASS, есть внутренние карманы и светоотражатели. - Ветро и снегозащитная юбка у куртки. - Эластичные манжеты на рукавах. - Высокий воротничок на флисовой подкладке сохраняет тепло шеи. - Внешний клапан, закрывающий молнию-застежку, предотвращает попадание холодного воздуха, воды и снега. - Штанишки высокие, на регулируемых лямках. Внизу с внутренней стороны имеется Kukou - двойной слой ткани на резинке, для предотвращения попадания снега. ;3 500;15;https://junior35.ru/catalog/phibee_outdoor/kostyum_zimniy_phibee_outdoor_art_ph008;https://junior35.ru/assets/images/products/2863/prod/37.jpg https://junior35.ru/assets/images/products/2863/prod/115.jpg https://junior35.ru/assets/images/products/2863/prod/116.jpg https://junior35.ru/assets/images/products/2863/prod/132.jpg https://junior35.ru/assets/images/products/2863/prod/133.jpg;"Размер: 110 - Остаток: 1;Размер: 116 - Остаток: 1;Размер: 122/128 - Остаток: 1"
;Арт. JB-987 Костюм Jumping Beans;Материал: 100 % хлопок Бренд: Jumping Beans Страна бренда: США Костюм на 2 года,футболка длина 37 см,ширина 31 см,шорты длина 29 см,ширина 20 см Костюм на 3 года,футболка длина 39 см,ширина 33 см,шорты длина 31 см,ширина 22 см Костюм на 4 года,футболка длина 41 см,ширина 34 см,шорты длина 32 см,ширина 24 см Костюм на 5 лет,футболка длина 43 см,ширина 35 см,шорты длина 33 см,ширина 26 см Костюм на 6 лет,футболка длина 45 см,ширина 36 см,шорты длина 34 см,ширина 28 см Костюм на 7 лет,футболка длина 47 см,ширина 37 см,шорты длина 35см,ширина 30 см ;550;15;https://junior35.ru/catalog/jumpingbeans/kostyum__jumping_beans_art_jb987;https://junior35.ru/assets/images/products/2359/prod/391.jpg;"Размер: 2 - Остаток: 2"
;Арт. JB-985 Костюм Jumping Beans;Материал: 100 % хлопок Бренд: Jumping Beans Страна бренда: США  ;430;15;https://junior35.ru/catalog/jumpingbeans/kostyum__jumping_beans_art_jb985;https://junior35.ru/assets/images/products/2357/prod/297.jpg;"Размер: 7 л - Остаток: 5"
;Арт. PH-0015 Костюм зимний Phibee Outdoor;Бренд: Phibee Outdoor Страна бренда: Китай Температурный режим: до -30 градусов. Ткань дышащая мембрана не продуваемая, непромокаемая, наполнитель – полиэфирное волокно (Полифилл 290 г.) Прочная износостойкая ткань Taslon с покрытием Teflon от DuPont. Легкая, плотная - способствует повышенному воздухообмену. Ткань устойчива к разрывам и протиранию в местах естественных сгибов. При этом ткань обладает водоотталкивающими 5000 мм. и ветрозащитными свойствами.  - Капюшон с регулировкой + отстегивается  - Карманы проклеенные для избежания попадания снега и влаги. Есть карман для SKI-PASS, есть внутренние карманы и светоотражатели. - Ветро и снегозащитная юбка у куртки. - Эластичные манжеты на рукавах. - Высокий воротничок на флисовой подкладке сохраняет тепло шеи. - Внешний клапан, закрывающий молнию-застежку, предотвращает попадание холодного воздуха, воды и снега. - Штанишки высокие, на регулируемых лямках. Внизу с внутренней стороны имеется Kukou - двойной слой ткани на резинке, для предотвращения попадания снега. ;3 500;15;https://junior35.ru/catalog/phibee_outdoor/kostyum_zimniy_phibee_outdoor_art_ph0015;https://junior35.ru/assets/images/products/2870/prod/24.jpg https://junior35.ru/assets/images/products/2870/prod/115.jpg https://junior35.ru/assets/images/products/2870/prod/116.jpg;"Размер: 116/122 - Остаток: 1"
;Арт. MW-1121 Футболка с длинным рукавом Malwee;Материал: 100 % хлопок Бренд: Malwee  ;260;15;https://junior35.ru/catalog/jumpingbeans/futbolka_s_dlinnym_rukavom_malwee_art_mw1121;https://junior35.ru/assets/images/products/2634/prod/47.jpg;"Размер: 2 г - Остаток: 3;Размер: 6 л - Остаток: 3;Размер: 7 л - Остаток: 5"
;Арт. LM-643 Футболка Little Maven;Материал: 100% хлопок Бренд: Little Maven Страна бренда: США  ;170;15;https://junior35.ru/catalog/littlemaven/futbolka_little_maven_art_lm643;https://junior35.ru/assets/images/products/1358/prod/643.jpg;"Размер: 18 мес - Остаток: 14;Размер: 2 - Остаток: 7"
;Арт. MW-1328 Шорты Malwee;Материал: 100 % хлопок Бренд: Malwee Шорты на 2 года,длина 25 см,ширина 30 см Шорты на 3 года,длина 27 см,ширина 32 см Шорты на 4 года,длина 29 см,ширина 34 см Шорты на 5 лет,длина 31 см,ширина 36 см Шорты на 6 лет,длина 33 см,ширина 38 см Шорты на 7 лет,длина 35 см,ширина 40 см ;280;15;https://junior35.ru/catalog/jumpingbeans/shorty_malwee__art_mw1328;https://junior35.ru/assets/images/products/3432/prod/83.jpg;"Размер: 2 - Остаток: 1"
;Арт. MW-1332 Костюм Malwee;Материал: 100 % хлопок Бренд: Malwee длина футболки 37 ширина футболки 30 см длина шорт 28см ширина 16см  длина футболки 39см ширина 31см длина шорт 29см ширина 17см  длина футболки 41см ширина 32см длина шорт 29 ширина 17  длина футболки 45см ширина 34см длина шорт 30см ширина 18см  длина футболки 48см ширина 35см длина шорт 30см ширина 20см  длина футболки 50см ширина 36см длина шорт 31см ширина 20см ;550;15;https://junior35.ru/catalog/jumpingbeans/kostyum_malwee_art_mw1332;https://junior35.ru/assets/images/products/3436/prod/89.jpg;"Размер: 2 - Остаток: 7;Размер: 3 - Остаток: 3;Размер: 4 - Остаток: 4;Размер: 5 - Остаток: 5;Размер: 6 - Остаток: 2;Размер: 7 - Остаток: 7"
;Арт. MW-1331 Костюм Malwee;Материал: 100 % хлопок Бренд: Malwee Страна бренда: США Костюм на 2 года,футболка длина 40 см,ширина 30 см,шорты длина 26 см,ширина 31 см Костюм на 3 года,футболка длина 42 см,ширина 31 см,шорты длина 27 см,ширина 32 см Костюм на 4 года,футболка длина 43 см,ширина 32 см,шорты длина 28 см,ширина 33 см Костюм на 5 лет,футболка длина 47 см,ширина 34 см,шорты длина 33 см,ширина 34 см Костюм на 6 лет,футболка длина 50 см,ширина 36 см,шорты длина 35 см,ширина 36 см Костюм на 7 лет,футболка длина 52 см,ширина 39 см,шорты длина 37 см,ширина 38 см ;430;15;https://junior35.ru/catalog/jumpingbeans/kostyum_malwee__art_mw1331;https://junior35.ru/assets/images/products/3435/prod/88.jpg;"Размер: 7 - Остаток: 5"
;Арт. MW-1337 Шорты Malwee;Материал: 100 % хлопок Бренд: Malwee Шорты на 2 года,длина 27 см,ширина 31 см Шорты на 3 года,длина 28 см,ширина 32 см Шорты на 4 года,длина 30 см,ширина 33 см Шорты на 5 лет,длина 31 см,ширина 34 см Шорты на 6 лет,длина 33 см,ширина 36 см Шорты на 7 лет,длина 35 см,ширина 38 см ;280;15;https://junior35.ru/catalog/jumpingbeans/shorty_malwee__art_mw1337;https://junior35.ru/assets/images/products/3441/prod/102.jpg;"Размер: 2 - Остаток: 2"
;Арт. S-086 Носки махровые (подарочная упаковка, 4 шт.);Материал: 83%хлопок,14 % полиэстер, 3% эластен Бренд: Socks  ;260;15;https://junior35.ru/catalog/socks/noski_makhrovye_podarochnaya_upakovka_4_sht_art_s086;https://junior35.ru/assets/images/products/3185/prod/15.jpg;"Размер: S - Остаток: 6"
;Арт. S-087 Носки махровые (подарочная упаковка, 3 шт.);Материал: 80%хлопок,17 % полиэстер, 3% эластен Бренд: Socks  ;240;15;https://junior35.ru/catalog/socks/noski_makhrovye_podarochnaya_upakovka_3_sht_art_s087;https://junior35.ru/assets/images/products/3186/prod/14.jpg;"Размер: единый - Остаток: 22"
;Арт. MW-1345 Футболка Malwee;Материал: 100 % хлопок Бренд: Malwee Футболка на 2 года,длина 38 см,ширина 31 см Футболка на 3 года,длина 40 см,ширина 32 см Футболка на 4 года,длина 42 см,ширина 33 см Футболка на 5 лет,длина 44 см,ширина 34 см Футболка на 6 лет,длина 46 см,ширина 37 см Футболка на 7 лет,длина 50 см,ширина 38 см ;220;15;https://junior35.ru/catalog/jumpingbeans/futbolka_malwee_art_mw1345;https://junior35.ru/assets/images/products/3449/prod/98.jpg;"Размер: 7 - Остаток: 1"
;Арт. LM-972 Футболка Little Maven;Материал: 100 % хлопок Бренд: Little Maven Страна бренда: США  ;170;15;https://junior35.ru/catalog/littlemaven/futbolka_little_maven__art_lm972;https://junior35.ru/assets/images/products/2170/prod/155.jpg;"Размер: 2 - Остаток: 11"
;Арт. AB-036 Костюм Aosta Betty;Материал: 100% хлопок Бренд: Aosta Betty Страна бренда: Китай Солнце, речка, нежный белый песок и пальмы. Этот костюм идеально настраивает на безграничный, радостный отдых. В нем идеально сочетаются яркие оттенки, а принт в виде игривого ананаса настраивает на позитивный лад. Костюм 2 года ,футболка длина 39 см,ширина 31 см,шорты длина 30 см ширина 20см Костюм 3 года футболка длина 40 см,ширина 30 см,шорты длина  32 см,ширина 22 см Костюм 4 года футболка длина 41 см,ширина 32 см,шорты длина  33 см,ширина 23 см Костюм 5 лет футбола длина 44 см,ширина 33 см,шорты длина 35 см,ширина 24 см Костюм 6 лет футболка длина 46 см,ширина 34 см,шорты длина 36 см,ширина 25 см Костюм 7 лет футболка длина 47 см, ширина 35 см,шорты длина 37 см ширина 26 см ;435;15;https://junior35.ru/catalog/aosta_betty/kostyum_aosta_betty_art_ab036;https://junior35.ru/assets/images/products/3461/prod/16.jpg;"Размер: 2 - Остаток: 1"
;Арт. AB-041 Костюм Aosta Betty;Материал: 100% хлопок Бренд: Aosta Betty Страна бренда: Китай Этот костюм для мальчика отлично акцентирует внимание на индивидуальности. Он выполнен в броской цветовой гамме. Ткань идеально циркулирует воздух, впитывает влагу, что особенно актуально для летнего времени. А потому малышу всегда будет комфортно находиться в такой одежде. Костюм 2 года футболка длина 39 см,ширина 30 см,шорты длина 28 см,ширина 22 см Костюм 3 года футболка длина 40 см,ширина 31 см,шорты длина 29 см,ширина 23 см Костюм 4 года футболка длина 41 см,ширина 31 см,шорты длина 31 см,ширина 23 см Костюм 5 лет футболка длина 43 см,ширина 33 см,шорты длина 32 см,ширина 25 см Костюм 6 лет футболка длина 45 см,ширина 34 см,шорты длина 33 см,ширина 26 см Костюм 7 лет футболка длина 47 см,ширина 35 см,шорты длина 34 см,ширина 26 см ;435;15;https://junior35.ru/catalog/aosta_betty/kostyum_aosta_betty__art_ab041;https://junior35.ru/assets/images/products/3466/prod/20.jpg;"Размер: 6 - Остаток: 6;Размер: 7 - Остаток: 4"
;Арт. AB-050 Боди Aosta Betty;Материал: 100% хлопок Бренд: Aosta Betty Страна бренда: Китай Боди популярного бренда никого не оставит равнодушным, ведь оно произведено из надежной, практичной ткани – 100% хлопка. Он идеально циркулирует воздух, впитывает жидкость и приятен даже нежной коже малыша. ;180;15;https://junior35.ru/catalog/aosta_betty/bodi_aosta_betty_art_ab050;https://junior35.ru/assets/images/products/3475/prod/31.jpg;"Размер: 9 мес - Остаток: 1;Размер: 12 мес - Остаток: 1"
;Арт. S-023 Носки (1 шт.);Материал: 85% хлопок, 10% полиамид, 5% эластен Бренд: Socks  ;45;15;https://junior35.ru/catalog/socks/noski__1_sht_art_s023;https://junior35.ru/assets/images/products/2709/prod/32.jpg;"Размер: 8-12 - Остаток: 20"
;Арт. S-024 Носки (1 шт.);Материал: 85% хлопок, 10% полиамид, 5% эластен Бренд: Socks Страна бренда: Китай  ;45;15;https://junior35.ru/catalog/socks/noski__1_sht_art_s024;https://junior35.ru/assets/images/products/2710/prod/33-(1).jpg;"Размер: 4-8 - Остаток: 50"
;Арт. LM-1347 Футболка Little Maven;Материал: 100 % хлопок Бренд: Little Maven Страна бренда: США  ;220;15;https://junior35.ru/catalog/littlemaven/futbolka__little_maven_art_lm1347;https://junior35.ru/assets/images/products/3222/prod/18.jpg;"Размер: 2 - Остаток: 7;Размер: 3 - Остаток: 2"
;Арт. LM-1349 Футболка Little Maven;Материал: 100 % хлопок Бренд: Little Maven Страна бренда: США  ;220;15;https://junior35.ru/catalog/littlemaven/futbolka__little_maven_art_lm1349;https://junior35.ru/assets/images/products/3224/prod/24.jpg;"Размер: 2 - Остаток: 7"
;Арт. S-027 Носки (1 шт.);Материал: 85% хлопок, 10% полиамид, 5% эластен Бренд: Socks  ;45;15;https://junior35.ru/catalog/socks/noski__1_sht_art_s027;https://junior35.ru/assets/images/products/2713/prod/39.jpg;"Размер: 8-12 л - Остаток: 24"
;Арт. LM-1350 Футболка Little Maven;Материал: 100 % хлопок Бренд: Little Maven Страна бренда: США  ;220;15;https://junior35.ru/catalog/littlemaven/futbolka__little_maven_art_lm1350;https://junior35.ru/assets/images/products/3225/prod/36.jpg;"Размер: 2 - Остаток: 4"
;Арт. LM-1354 Футболка Little Maven;Материал: 100 % хлопок Бренд: Little Maven Страна бренда: США  ;220;15;https://junior35.ru/catalog/littlemaven/futbolka__little_maven_art_lm1354;https://junior35.ru/assets/images/products/3229/prod/32.jpg;"Размер: 2 - Остаток: 2"
;Арт. CR-155 Костюм Carters;Материал: 100% хлопок Бренд: Carters  ;650;15;https://junior35.ru/catalog/carters/kostyum_carters_art_cr155;https://junior35.ru/assets/images/products/3489/prod/16.jpg;"Размер: 6 мес - Остаток: 3"
;Арт. S-034 Носки (1 шт.);Материал: 85% хлопок, 10% полиамид, 5% эластен Бренд: Socks  ;45;15;https://junior35.ru/catalog/socks/noski__1_sht_art_s034;https://junior35.ru/assets/images/products/2720/prod/44.jpg;"Размер: 8-12 - Остаток: 38"
;Арт. JB-1038 Блузка Jumping Beans;Материал: 100 % хлопок Бренд: Jumping Beans Страна бренда: США  ;280;15;https://junior35.ru/catalog/jumpingbeans/bluzka_jumping_beans_art_jb1038;https://junior35.ru/assets/images/products/2465/prod/181.jpg;"Размер: 6 л - Остаток: 1"
;Арт. CR-161 Комплект из трёх предметов Carters;Материал: 100% хлопок Бренд: Carters Комплект на 6 мес.- длина футболки 31 см, ширина 27 см. длина шорт 19 см, ширина 27 см. длина боди 40 см, ширина 23 см Комплект на 9 мес.- длина футболки 32 см, ширина 28 см. длина шорт 21 см, ширина 29 см. длина боди 42 см, ширина 24 см Комплект на 12 мес- длина футболка 33 см, ширина 29 см. длина шорт 23 см, ширина 29 см. длина боди 43 см, ширина 26 см Комплект на 18 мес- длина футболки 35 см, ширина 30 см. длина шорт 24 см, ширина 30 см. длина боди 45 см, ширина 27 см Комплект на 24 мес- длина футболки 37 см, ширина 31 см. длина шорт 26 см, ширина 32 см. длина боди 49 см, ширина 28 см ;360;15;https://junior35.ru/catalog/carters/komplekt_iz_tryekh_predmetov_carters_art_cr161;https://junior35.ru/assets/images/products/3495/prod/25.jpg;"Размер: 6 мес - Остаток: 2;Размер: 9 мес - Остаток: 5"
;Арт. JB-922 Футболка Jumping Beans;Материал: 100 % хлопок Бренд: Jumping Beans Страна бренда: США  ;190;15;https://junior35.ru/catalog/jumpingbeans/futbolka_jumping_beans_art_jb922;https://junior35.ru/assets/images/products/2215/prod/155.jpg;"Размер: 2 г - Остаток: 1"
;Арт. CR-160 Костюм Carters;Материал: 100% хлопок Бренд: Carters Комплект на 6 мес- длина кофты 28 см, ширина 28 см. длина боди 35 см, ширина 22 см. длина штанов 37 см, ширина 24 см Комплект на 9 мес- длина кофты 29 см, ширина 29 см. длина боди 36 см, ширина 22 см. длина штанов 40 см, ширина 24 см Комплект на 12 мес- длина кофты 32 см, ширина 30 см. длина боди 39 см, ширина 23 см. длина штанов 41 см, ширина 25 см Комплект на 18 мес- длина кофты 34 см, ширина 31 см. длина боди 42 см, ширина 26 см. длина штанов 44 см, ширина 27 см Комплект на 24 мес- длина кофты 35 см, ширина 31 см. длина боди 45 см, ширина 26 см. длина штанов 45 см, ширина 27 см ;650;15;https://junior35.ru/catalog/carters/kostyum_carters_art_cr160;https://junior35.ru/assets/images/products/3494/prod/18.jpg;"Размер: 6 мес - Остаток: 9"
;Арт. CR-166 Комплект из трёх предметов Carters;Материал: 100% хлопок Бренд: Carters  ;400;15;https://junior35.ru/catalog/carters/komplekt_iz_tryekh_predmetov_carters_art_cr166;https://junior35.ru/assets/images/products/3500/prod/21.jpg;"Размер: 6 мес - Остаток: 1;Размер: 18 мес - Остаток: 3"
;Арт. CR-165 Комплект из трёх предметов Carters;Материал: 100% хлопок Бренд: Carters Комплект на 6 мес- длина футболки 31 см, ширина 25 см. длина шорт 22 см, ширина 26 см. длина боди 40 см, ширина 20 см Комплект на 9 мес- длина футболки 32 см, ширина 26 см. длина шорт 23 см, ширина 27 см. длина боди 42 см, ширина 21 см Комплект на 12 мес- длина футболки 34 см, ширина 27 см. длина шорт 25 см, ширина 28 см. длина боди 45 см, ширина 22 см Комплект на 18 мес- длина футболки 35 см, ширина 28 см. длина шорт 27 см, ширина 29 см. длина боди 47 см, ширина 24 см Комплект на 24 мес- длина футболки 38 см, ширина 29 см. длина шорт 29 см, ширина 30 см. длина боди 49 см, ширина 25 см ;360;15;https://junior35.ru/catalog/carters/komplekt_iz_tryekh_predmetov_carters_art_cr165;https://junior35.ru/assets/images/products/3499/prod/19.jpg;"Размер: 6 мес - Остаток: 4;Размер: 9 мес - Остаток: 7;Размер: 12 мес - Остаток: 3;Размер: 18 мес - Остаток: 1"
